t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
36.1,0.529,0.1,0.11,-76.13,-2.255,0.365,0.259,0.051,0.011,0.061,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.2,0.529,0.1,0.11,-76.13,-2.255,0.365,0.259,0.051,0.011,0.061,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.3,0.529,0.1,0.11,-76.13,-2.255,0.365,0.259,0.051,0.011,0.061,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.4,0.53,0.09,0.11,-76.08,-2.246,0.359,0.26,0.05,0.011,0.039,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.5,0.53,0.09,0.11,-76.08,-2.246,0.359,0.26,0.05,0.011,0.039,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.6,0.546,0.09,0.11,-76.02,-2.237,0.355,0.276,0.048,0.011,0.035,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.7,0.546,0.09,0.11,-76.02,-2.237,0.355,0.276,0.048,0.011,0.035,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.8,0.546,0.09,0.11,-76.02,-2.237,0.355,0.276,0.048,0.011,0.035,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.9,0.54,0.09,0.11,-75.97,-2.229,0.35,0.27,0.047,0.011,0.015,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.0,0.54,0.09,0.11,-75.97,-2.229,0.35,0.27,0.047,0.011,0.015,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.1,0.543,0.09,0.11,-75.92,-2.221,0.344,0.273,0.046,0.011,0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.2,0.543,0.09,0.11,-75.92,-2.221,0.344,0.273,0.046,0.011,0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.3,0.543,0.09,0.11,-75.92,-2.221,0.344,0.273,0.046,0.011,0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.4,0.544,0.09,0.1,-75.86,-2.213,0.339,0.274,0.044,0.011,-0.001,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.5,0.544,0.09,0.1,-75.86,-2.213,0.339,0.274,0.044,0.011,-0.001,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.6,0.546,0.09,0.1,-75.81,-2.206,0.335,0.276,0.043,0.011,-0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.7,0.546,0.09,0.1,-75.81,-2.206,0.335,0.276,0.043,0.011,-0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.8,0.546,0.09,0.1,-75.81,-2.206,0.335,0.276,0.043,0.011,-0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.9,0.561,0.09,0.1,-75.76,-2.199,0.33,0.291,0.042,0.01,-0.004,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.0,0.561,0.09,0.1,-75.76,-2.199,0.33,0.291,0.042,0.01,-0.004,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.1,0.565,0.09,0.1,-75.71,-2.193,0.325,0.295,0.041,0.01,-0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.2,0.565,0.09,0.1,-75.71,-2.193,0.325,0.295,0.041,0.01,-0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.3,0.565,0.09,0.1,-75.71,-2.193,0.325,0.295,0.041,0.01,-0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.4,0.58,0.09,0.1,-75.66,-2.185,0.32,0.31,0.04,0.009,-0.005,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.5,0.58,0.09,0.1,-75.66,-2.185,0.32,0.31,0.04,0.009,-0.005,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.6,0.582,0.09,0.1,-75.61,-2.178,0.315,0.312,0.039,0.009,-0.011,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.7,0.582,0.09,0.1,-75.61,-2.178,0.315,0.312,0.039,0.009,-0.011,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.8,0.582,0.09,0.1,-75.61,-2.178,0.315,0.312,0.039,0.009,-0.011,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.9,0.571,0.09,0.1,-75.55,-2.172,0.31,0.301,0.038,0.009,-0.025,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.0,0.571,0.09,0.1,-75.55,-2.172,0.31,0.301,0.038,0.009,-0.025,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
