t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
0.001,,,,,,,,,,,,,,,,,,,,
0.1,,,,,,,,,,,,,,,,,,,,
0.2,0.131,0.13,0.11,66.92,14.488,7.258,-0.039,-0.028,-0.012,-0.042,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.3,0.133,0.13,0.11,66.92,14.488,7.258,-0.037,-0.029,-0.012,-0.039,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.4,0.142,0.13,0.11,66.92,14.488,7.258,-0.028,-0.029,-0.012,-0.03,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.5,0.145,0.13,0.11,66.92,14.488,7.258,-0.025,-0.029,-0.012,-0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.6,0.153,0.13,0.11,66.92,14.488,7.258,-0.017,-0.029,-0.012,-0.021,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.7,0.17,0.13,0.11,66.92,14.488,7.258,0.0,-0.029,-0.012,-0.008,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.8,0.188,0.13,0.11,66.92,14.488,7.258,0.018,-0.029,-0.012,0.004,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.9,0.198,0.13,0.11,66.92,14.488,7.258,0.028,-0.029,-0.012,0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.0,0.197,0.13,0.11,66.92,14.488,7.258,0.027,-0.029,-0.012,0.005,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.1,0.189,0.13,0.11,66.92,14.488,7.258,0.019,-0.029,-0.012,-0.004,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.2,0.182,0.13,0.11,66.92,14.488,7.258,0.012,-0.029,-0.012,-0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.3,0.171,0.13,0.11,66.92,14.488,7.258,0.001,-0.029,-0.012,-0.017,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.4,0.172,0.13,0.11,66.92,14.488,7.258,0.002,-0.029,-0.012,-0.014,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.5,0.17,0.13,0.11,66.92,14.488,7.258,0.0,-0.029,-0.012,-0.015,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.6,0.176,0.13,0.11,66.92,14.488,7.258,0.006,-0.029,-0.012,-0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.7,0.184,0.13,0.11,66.92,14.488,7.258,0.014,-0.029,-0.012,-0.003,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.8,0.195,0.13,0.11,66.92,14.488,7.258,0.025,-0.029,-0.012,0.005,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.9,0.199,0.13,0.11,66.92,14.488,7.258,0.029,-0.029,-0.012,0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.0,0.205,0.13,0.11,66.92,14.488,7.258,0.035,-0.029,-0.012,0.009,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.1,0.211,0.13,0.11,66.92,14.488,7.258,0.041,-0.029,-0.012,0.012,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.2,0.222,0.13,0.11,66.92,14.488,7.258,0.052,-0.029,-0.012,0.019,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.3,0.235,0.13,0.11,66.92,14.488,7.258,0.065,-0.029,-0.012,0.027,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.4,0.248,0.13,0.11,66.92,14.488,7.258,0.078,-0.028,-0.012,0.033,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.5,0.248,0.13,0.11,66.92,14.488,7.258,0.078,-0.028,-0.012,0.033,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.6,0.248,0.13,0.11,66.92,14.489,7.258,0.111,-0.028,-0.012,0.048,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.7,0.248,0.13,0.11,66.92,14.489,7.258,0.111,-0.028,-0.012,0.048,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.8,0.248,0.13,0.11,66.92,14.489,7.258,0.111,-0.028,-0.012,0.048,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
2.9,0.292,0.13,0.11,66.92,14.488,7.258,0.122,-0.028,-0.012,0.044,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
3.0,0.292,0.13,0.11,66.92,14.488,7.258,0.122,-0.028,-0.012,0.044,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
3.1,0.275,0.13,0.11,66.92,14.489,7.258,0.105,-0.028,-0.011,0.026,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
3.2,0.275,0.13,0.11,66.92,14.489,7.258,0.105,-0.028,-0.011,0.026,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
3.3,0.275,0.13,0.11,66.92,14.489,7.258,0.105,-0.028,-0.011,0.026,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
3.4,0.344,0.13,0.11,66.92,14.49,7.258,0.174,-0.025,-0.011,0.734,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
3.5,0.344,0.13,0.11,66.92,14.49,7.258,0.174,-0.025,-0.011,0.734,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
3.6,0.545,0.13,0.11,66.92,14.49,7.259,0.375,-0.025,-0.01,0.864,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
3.7,0.545,0.13,0.11,66.92,14.49,7.259,0.375,-0.025,-0.01,0.864,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
3.8,0.545,0.14,0.11,65.72,14.49,7.259,0.375,-0.025,-0.01,0.864,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
3.9,0.775,0.14,0.11,65.72,14.491,7.259,0.605,-0.025,-0.01,0.885,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.0,0.775,0.14,0.11,65.72,14.491,7.259,0.605,-0.025,-0.01,0.885,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.1,1.023,0.14,0.12,65.72,14.491,7.259,0.853,-0.025,-0.01,0.903,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.2,1.023,0.14,0.12,65.72,14.491,7.259,0.853,-0.025,-0.01,0.903,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.3,1.023,0.14,0.12,65.72,14.491,7.259,0.853,-0.025,-0.01,0.903,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.4,1.223,0.14,0.12,65.72,14.492,7.259,1.053,-0.026,-0.01,0.883,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.5,1.223,0.14,0.12,65.72,14.492,7.259,1.053,-0.026,-0.01,0.883,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.6,1.429,0.15,0.13,65.71,14.491,7.259,1.259,-0.027,-0.011,0.876,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.7,1.429,0.15,0.13,65.71,14.491,7.259,1.259,-0.027,-0.011,0.876,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.8,1.429,0.15,0.13,65.71,14.491,7.259,1.259,-0.027,-0.011,0.876,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
4.9,1.672,0.15,0.13,65.72,14.49,7.259,1.502,-0.028,-0.011,0.894,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.0,1.672,0.15,0.13,65.72,14.49,7.259,1.502,-0.028,-0.011,0.894,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.1,1.928,0.16,0.13,65.72,14.489,7.259,1.758,-0.03,-0.012,0.916,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.2,1.928,0.16,0.13,65.72,14.489,7.259,1.758,-0.03,-0.012,0.916,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.3,1.928,0.16,0.13,65.72,14.489,7.259,1.758,-0.03,-0.012,0.916,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.4,2.175,0.16,0.14,65.68,14.488,7.258,2.005,-0.032,-0.012,0.926,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.5,2.175,0.16,0.14,65.68,14.488,7.258,2.005,-0.032,-0.012,0.926,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.6,2.381,0.16,0.14,65.69,14.486,7.257,2.211,-0.034,-0.013,0.905,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.7,2.381,0.16,0.14,65.69,14.486,7.257,2.211,-0.034,-0.013,0.905,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.8,2.381,0.16,0.14,65.69,14.486,7.257,2.211,-0.034,-0.013,0.905,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
5.9,2.571,0.17,0.14,65.7,14.484,7.257,2.401,-0.036,-0.014,0.885,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.0,2.571,0.17,0.14,65.7,14.484,7.257,2.401,-0.036,-0.014,0.885,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.1,2.779,0.17,0.14,65.71,14.482,7.256,2.609,-0.037,-0.014,0.879,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.2,2.779,0.17,0.14,65.71,14.482,7.256,2.609,-0.037,-0.014,0.879,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.3,2.779,0.17,0.14,65.71,14.482,7.256,2.609,-0.037,-0.014,0.879,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.4,2.978,0.17,0.14,65.72,14.481,7.256,2.808,-0.037,-0.014,0.867,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.5,2.978,0.17,0.14,65.72,14.481,7.256,2.808,-0.037,-0.014,0.867,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.6,3.189,0.17,0.14,65.73,14.48,7.255,3.019,-0.038,-0.014,0.865,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.7,3.189,0.17,0.14,65.73,14.48,7.255,3.019,-0.038,-0.014,0.865,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.8,3.189,0.17,0.14,65.73,14.48,7.255,3.019,-0.038,-0.014,0.865,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
6.9,3.415,0.16,0.14,65.74,14.478,7.255,3.245,-0.038,-0.014,0.872,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.0,3.415,0.16,0.14,65.74,14.478,7.255,3.245,-0.038,-0.014,0.872,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.1,3.651,0.16,0.14,65.75,14.479,7.255,3.481,-0.036,-0.014,0.884,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.2,3.651,0.16,0.14,65.75,14.479,7.255,3.481,-0.036,-0.014,0.884,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.3,3.651,0.16,0.14,65.75,14.479,7.255,3.481,-0.036,-0.014,0.884,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.4,3.88,0.16,0.14,65.76,14.479,7.255,3.71,-0.035,-0.013,0.887,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.5,3.88,0.16,0.14,65.76,14.479,7.255,3.71,-0.035,-0.013,0.887,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.6,4.061,0.16,0.13,65.77,14.481,7.256,3.891,-0.033,-0.012,0.857,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.7,4.061,0.16,0.13,65.77,14.481,7.256,3.891,-0.033,-0.012,0.857,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.8,4.061,0.16,0.13,65.77,14.481,7.256,3.891,-0.033,-0.012,0.857,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
7.9,4.231,0.15,0.13,65.78,14.482,7.257,4.061,-0.03,-0.011,0.829,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.0,4.231,0.15,0.13,65.78,14.482,7.257,4.061,-0.03,-0.011,0.829,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.1,4.419,0.15,0.13,65.79,14.484,7.257,4.249,-0.028,-0.01,0.821,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.2,4.419,0.15,0.13,65.79,14.484,7.257,4.249,-0.028,-0.01,0.821,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.3,4.419,0.15,0.13,65.79,14.484,7.257,4.249,-0.028,-0.01,0.821,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.4,4.644,0.15,0.13,65.8,14.487,7.258,4.474,-0.026,-0.01,0.835,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.5,4.644,0.15,0.13,65.8,14.487,7.258,4.474,-0.026,-0.01,0.835,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.6,4.866,0.15,0.13,65.81,14.489,7.259,4.696,-0.025,-0.009,0.842,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.7,4.866,0.15,0.13,65.81,14.489,7.259,4.696,-0.025,-0.009,0.842,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.8,4.866,0.15,0.13,65.81,14.489,7.259,4.696,-0.025,-0.009,0.842,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
8.9,5.12,0.15,0.13,65.82,14.49,7.26,4.95,-0.023,-0.008,0.871,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
9.0,5.12,0.15,0.13,65.82,14.49,7.26,4.95,-0.023,-0.008,0.871,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
9.1,5.357,0.15,0.13,65.83,14.492,7.261,5.187,-0.022,-0.008,0.881,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
9.2,5.357,0.15,0.13,65.83,14.492,7.261,5.187,-0.022,-0.008,0.881,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
9.3,5.357,0.15,0.13,65.83,14.492,7.261,5.187,-0.022,-0.008,0.881,12.2,12.0,1500,1500,1500,1500,1700,1700,1700,1700
9.4,5.58,0.15,0.12,65.85,14.538,7.36,5.41,0.391,0.914,0.479,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
9.5,5.58,0.15,0.12,65.85,14.538,7.36,5.41,0.391,0.914,0.479,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
9.6,5.676,0.15,0.12,65.77,14.663,7.639,5.506,0.503,1.162,0.29,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
9.7,5.676,0.15,0.12,65.77,14.663,7.639,5.506,0.503,1.162,0.29,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
9.8,5.676,0.15,0.12,65.77,14.663,7.639,5.506,0.503,1.162,0.29,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
9.9,5.739,0.15,0.13,65.61,14.794,7.927,5.569,0.509,1.17,0.212,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.0,5.739,0.15,0.13,65.61,14.794,7.927,5.569,0.509,1.17,0.212,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.1,5.751,0.16,0.15,65.47,14.923,8.211,5.581,0.509,1.164,0.143,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.2,5.751,0.16,0.15,65.47,14.923,8.211,5.581,0.509,1.164,0.143,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.3,5.751,0.16,0.15,65.47,14.923,8.211,5.581,0.509,1.164,0.143,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.4,5.757,0.16,0.16,65.39,15.054,8.499,5.587,0.509,1.16,0.097,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.5,5.757,0.16,0.16,65.39,15.054,8.499,5.587,0.509,1.16,0.097,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.6,5.751,0.16,0.16,65.32,15.185,8.787,5.581,0.507,1.156,0.058,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.7,5.751,0.16,0.16,65.32,15.185,8.787,5.581,0.507,1.156,0.058,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.8,5.751,0.16,0.16,65.32,15.185,8.787,5.581,0.507,1.156,0.058,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
10.9,5.742,0.17,0.17,65.28,15.315,9.077,5.572,0.506,1.154,0.026,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.0,5.742,0.17,0.17,65.28,15.315,9.077,5.572,0.506,1.154,0.026,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.1,5.713,0.17,0.18,65.23,15.446,9.368,5.543,0.504,1.153,-0.013,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.2,5.713,0.17,0.18,65.23,15.446,9.368,5.543,0.504,1.153,-0.013,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.3,5.713,0.17,0.18,65.23,15.446,9.368,5.543,0.504,1.153,-0.013,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.4,5.686,0.17,0.18,65.19,15.578,9.661,5.516,0.503,1.152,-0.04,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.5,5.686,0.17,0.18,65.19,15.578,9.661,5.516,0.503,1.152,-0.04,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.6,5.7,0.18,0.17,65.16,15.711,9.957,5.53,0.502,1.154,-0.036,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.7,5.7,0.18,0.17,65.16,15.711,9.957,5.53,0.502,1.154,-0.036,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.8,5.7,0.18,0.17,65.16,15.711,9.957,5.53,0.502,1.154,-0.036,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
11.9,5.696,0.18,0.17,65.14,15.843,10.254,5.526,0.5,1.156,-0.048,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.0,5.696,0.18,0.17,65.14,15.843,10.254,5.526,0.5,1.156,-0.048,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.1,5.731,0.18,0.16,65.13,15.975,10.549,5.561,0.5,1.158,-0.029,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.2,5.731,0.18,0.16,65.13,15.975,10.549,5.561,0.5,1.158,-0.029,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.3,5.731,0.18,0.16,65.13,15.975,10.549,5.561,0.5,1.158,-0.029,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.4,5.755,0.18,0.16,65.12,16.107,10.845,5.585,0.498,1.159,-0.023,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.5,5.755,0.18,0.16,65.12,16.107,10.845,5.585,0.498,1.159,-0.023,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.6,5.766,0.18,0.16,65.12,16.239,11.14,5.596,0.497,1.16,-0.024,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.7,5.766,0.18,0.16,65.12,16.239,11.14,5.596,0.497,1.16,-0.024,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.8,5.766,0.18,0.16,65.12,16.239,11.14,5.596,0.497,1.16,-0.024,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
12.9,5.748,0.19,0.16,65.13,16.37,11.435,5.578,0.496,1.161,-0.043,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.0,5.748,0.19,0.16,65.13,16.37,11.435,5.578,0.496,1.161,-0.043,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.1,5.695,0.19,0.16,65.16,16.503,11.731,5.525,0.495,1.163,-0.077,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.2,5.695,0.19,0.16,65.16,16.503,11.731,5.525,0.495,1.163,-0.077,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.3,5.695,0.19,0.16,65.16,16.503,11.731,5.525,0.495,1.163,-0.077,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.4,5.701,0.19,0.16,65.18,16.635,12.026,5.531,0.494,1.163,-0.061,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.5,5.701,0.19,0.16,65.18,16.635,12.026,5.531,0.494,1.163,-0.061,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.6,5.717,0.19,0.16,65.21,16.766,12.321,5.547,0.493,1.163,-0.044,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.7,5.717,0.19,0.16,65.21,16.766,12.321,5.547,0.493,1.163,-0.044,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.8,5.717,0.19,0.16,65.21,16.766,12.321,5.547,0.493,1.163,-0.044,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
13.9,5.709,0.19,0.16,65.26,16.899,12.619,5.539,0.493,1.164,-0.047,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.0,5.709,0.19,0.16,65.26,16.899,12.619,5.539,0.493,1.164,-0.047,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.1,5.709,0.19,0.16,65.32,17.031,12.914,5.539,0.492,1.165,-0.041,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.2,5.709,0.19,0.16,65.32,17.031,12.914,5.539,0.492,1.165,-0.041,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.3,5.709,0.19,0.16,65.32,17.031,12.914,5.539,0.492,1.165,-0.041,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.4,5.703,0.19,0.16,65.38,17.162,13.206,5.533,0.492,1.164,-0.041,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.5,5.703,0.19,0.16,65.38,17.162,13.206,5.533,0.492,1.164,-0.041,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.6,5.666,0.18,0.16,65.45,17.294,13.499,5.496,0.492,1.164,-0.06,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.7,5.666,0.18,0.16,65.45,17.294,13.499,5.496,0.492,1.164,-0.06,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.8,5.666,0.18,0.16,65.45,17.294,13.499,5.496,0.492,1.164,-0.06,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
14.9,5.62,0.18,0.16,65.53,17.426,13.792,5.45,0.492,1.164,-0.08,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
15.0,5.62,0.18,0.16,65.53,17.426,13.792,5.45,0.492,1.164,-0.08,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
15.1,5.591,0.18,0.16,65.6,17.559,14.085,5.421,0.492,1.163,-0.085,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
15.2,5.591,0.18,0.16,65.6,17.559,14.085,5.421,0.492,1.163,-0.085,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
15.3,5.591,0.18,0.16,65.6,17.559,14.085,5.421,0.492,1.163,-0.085,11.6,30.0,1250,1250,1750,1750,1500,1500,1500,1500
15.4,5.523,0.19,0.14,70.14,17.68,14.352,5.353,0.302,0.714,-0.116,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
15.5,5.523,0.19,0.14,70.14,17.68,14.352,5.353,0.302,0.714,-0.116,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
15.6,5.45,0.21,0.08,84.71,17.748,14.483,5.28,0.184,0.365,-0.142,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
15.7,5.45,0.21,0.08,84.71,17.748,14.483,5.28,0.184,0.365,-0.142,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
15.8,5.45,0.21,0.08,84.71,17.748,14.483,5.28,0.184,0.365,-0.142,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
15.9,5.397,0.22,0.02,99.45,17.799,14.567,5.227,0.129,0.259,-0.151,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.0,5.397,0.22,0.02,99.45,17.799,14.567,5.227,0.129,0.259,-0.151,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.1,5.352,0.22,-0.03,114.03,17.836,14.63,5.182,0.085,0.207,-0.155,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.2,5.352,0.22,-0.03,114.03,17.836,14.63,5.182,0.085,0.207,-0.155,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.3,5.352,0.22,-0.03,114.03,17.836,14.63,5.182,0.085,0.207,-0.155,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.4,5.334,0.21,-0.07,128.49,17.861,14.678,5.164,0.049,0.171,-0.141,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.5,5.334,0.21,-0.07,128.49,17.861,14.678,5.164,0.049,0.171,-0.141,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.6,5.307,0.19,-0.12,143.02,17.878,14.718,5.137,0.022,0.143,-0.139,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.7,5.307,0.19,-0.12,143.02,17.878,14.718,5.137,0.022,0.143,-0.139,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.8,5.307,0.19,-0.12,143.02,17.878,14.718,5.137,0.022,0.143,-0.139,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
16.9,5.288,0.16,-0.15,157.53,17.889,14.752,5.118,0.004,0.12,-0.129,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.0,5.288,0.16,-0.15,157.53,17.889,14.752,5.118,0.004,0.12,-0.129,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.1,5.266,0.12,-0.17,172.05,17.899,14.78,5.096,-0.006,0.102,-0.126,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.2,5.266,0.12,-0.17,172.05,17.899,14.78,5.096,-0.006,0.102,-0.126,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.3,5.266,0.12,-0.17,172.05,17.899,14.78,5.096,-0.006,0.102,-0.126,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.4,5.261,0.08,-0.19,-173.45,17.905,14.803,5.091,-0.014,0.088,-0.108,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.5,5.261,0.08,-0.19,-173.45,17.905,14.803,5.091,-0.014,0.088,-0.108,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.6,5.266,0.04,-0.19,-158.95,17.91,14.823,5.096,-0.021,0.077,-0.088,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.7,5.266,0.04,-0.19,-158.95,17.91,14.823,5.096,-0.021,0.077,-0.088,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.8,5.266,0.04,-0.19,-158.95,17.91,14.823,5.096,-0.021,0.077,-0.088,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
17.9,5.253,0.0,-0.19,-144.44,17.914,14.841,5.083,-0.029,0.068,-0.085,12.0,18.0,1650,1350,1350,1650,1500,1500,1500,1500
