t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
0.001,,,,,,,,,,,,,,,,,,,,
0.1,,,,,,,,,,,,,,,,,,,,
0.2,0.328,0.17,0.15,1.26,0.604,40.821,0.058,-0.02,0.418,0.016,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.3,0.339,0.16,0.14,1.26,0.604,40.861,0.069,-0.021,0.418,0.023,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.4,0.343,0.15,0.13,1.26,0.605,40.9,0.073,-0.02,0.418,0.023,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.5,0.346,0.14,0.12,1.26,0.605,40.94,0.076,-0.02,0.418,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.6,0.356,0.13,0.11,1.26,0.607,40.979,0.086,-0.02,0.418,0.029,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.7,0.362,0.11,0.1,1.26,0.607,41.019,0.092,-0.019,0.418,0.031,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.8,0.357,0.1,0.08,1.27,0.61,41.058,0.087,-0.019,0.418,0.024,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
0.9,0.343,0.09,0.08,1.27,0.61,41.098,0.073,-0.019,0.418,0.012,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.0,0.327,0.09,0.07,1.27,0.613,41.138,0.057,-0.018,0.418,-0.001,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.1,0.319,0.08,0.06,1.27,0.613,41.179,0.049,-0.018,0.418,-0.005,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
1.2,0.32,0.08,0.06,1.27,0.615,41.218,0.05,-0.017,0.418,0.001,12.46,4.05,1499,1500,1500,1499,1568,1569,1567,1568
1.3,0.32,0.07,0.05,1.27,0.616,41.258,0.05,-0.017,0.419,0.021,12.42,5.37,1499,1500,1500,1499,1588,1589,1587,1588
1.4,0.326,0.06,0.04,1.27,0.618,41.297,0.056,-0.016,0.418,0.044,12.43,5.06,1499,1500,1500,1499,1583,1584,1582,1583
1.5,0.34,0.04,0.03,1.28,0.619,41.337,0.07,-0.016,0.418,0.067,12.45,4.47,1499,1500,1500,1499,1573,1574,1572,1573
1.6,0.356,0.02,0.02,1.28,0.62,41.376,0.086,-0.016,0.418,0.083,12.48,3.54,1499,1500,1500,1499,1557,1558,1557,1557
1.7,0.369,0.01,0.01,1.28,0.621,41.416,0.099,-0.016,0.418,0.09,12.51,2.61,1499,1500,1500,1499,1542,1542,1541,1542
1.8,0.377,0.0,0.01,1.28,0.623,41.455,0.107,-0.015,0.418,0.089,12.54,1.86,1499,1500,1500,1499,1529,1530,1529,1529
1.9,0.388,0.0,0.01,1.28,0.623,41.495,0.118,-0.015,0.418,0.089,12.55,1.35,1499,1500,1500,1499,1521,1522,1521,1521
2.0,0.403,0.01,0.01,1.28,0.624,41.534,0.133,-0.015,0.418,0.091,12.57,0.75,1499,1500,1500,1499,1511,1512,1510,1511
2.1,0.417,0.03,0.03,1.28,0.625,41.574,0.147,-0.015,0.418,0.091,12.59,0.21,1499,1500,1500,1499,1497,1498,1496,1497
2.2,0.43,0.05,0.04,1.29,0.626,41.613,0.16,-0.015,0.417,0.091,12.56,1.02,1499,1500,1500,1499,1483,1485,1482,1483
2.3,0.446,0.07,0.06,1.29,0.626,41.653,0.176,-0.015,0.417,0.093,12.54,1.8,1499,1500,1500,1499,1470,1472,1468,1470
2.4,0.461,0.09,0.08,1.29,0.627,41.692,0.191,-0.015,0.417,0.091,12.51,2.7,1499,1500,1500,1499,1454,1457,1453,1455
2.5,0.467,0.1,0.09,1.29,0.628,41.732,0.197,-0.015,0.417,0.079,12.48,3.42,1499,1500,1500,1499,1442,1444,1441,1443
2.6,0.472,0.1,0.08,1.29,0.629,41.77,0.202,-0.014,0.416,0.066,12.47,3.72,1499,1500,1500,1499,1438,1440,1436,1438
2.7,0.472,0.09,0.07,1.29,0.629,41.81,0.202,-0.015,0.416,0.048,12.47,3.9,1499,1500,1500,1499,1435,1437,1434,1436
2.8,0.464,0.06,0.05,1.29,0.63,41.849,0.194,-0.014,0.416,0.027,12.48,3.69,1499,1500,1500,1499,1439,1441,1438,1440
2.9,0.459,0.03,0.03,1.29,0.63,41.889,0.189,-0.014,0.415,0.013,12.5,3.09,1499,1500,1500,1499,1449,1450,1448,1449
3.0,0.447,0.01,0.01,1.3,0.631,41.927,0.177,-0.014,0.415,-0.003,12.51,2.61,1499,1500,1500,1499,1458,1458,1457,1458
3.1,0.428,-0.01,-0.01,1.3,0.631,41.967,0.158,-0.014,0.415,-0.02,12.54,1.74,1499,1500,1500,1499,1472,1473,1472,1472
3.2,0.403,-0.03,-0.02,1.3,0.632,42.006,0.133,-0.014,0.414,-0.036,12.58,0.54,1499,1500,1500,1499,1493,1493,1492,1493
3.3,0.388,-0.03,-0.02,1.3,0.632,42.045,0.118,-0.014,0.414,-0.044,12.57,1.02,1499,1500,1500,1499,1516,1517,1515,1516
3.4,0.385,-0.02,-0.01,1.3,0.632,42.084,0.115,-0.014,0.413,-0.04,12.53,2.13,1499,1500,1500,1499,1534,1535,1533,1534
3.5,0.39,-0.0,-0.0,1.3,0.632,42.124,0.12,-0.014,0.413,-0.028,12.52,2.49,1499,1500,1500,1499,1540,1541,1539,1540
3.6,0.394,0.01,0.01,1.31,0.633,42.162,0.124,-0.014,0.413,-0.021,12.52,2.28,1499,1500,1500,1499,1536,1538,1535,1536
3.7,0.391,0.03,0.03,1.31,0.634,42.202,0.121,-0.014,0.413,-0.019,12.53,2.07,1499,1500,1500,1499,1533,1534,1531,1533
3.8,0.388,0.05,0.05,1.31,0.635,42.241,0.118,-0.013,0.412,-0.018,12.53,2.09,1499,1500,1500,1499,1533,1535,1532,1534
3.9,0.38,0.07,0.06,1.31,0.636,42.28,0.11,-0.013,0.412,-0.02,12.52,2.31,1499,1500,1500,1499,1536,1539,1535,1537
4.0,0.373,0.08,0.07,1.31,0.637,42.319,0.103,-0.013,0.412,-0.021,12.51,2.7,1499,1500,1500,1499,1543,1545,1541,1543
4.1,0.372,0.08,0.07,1.31,0.637,42.358,0.102,-0.013,0.412,-0.015,12.5,3.09,1499,1500,1500,1499,1549,1552,1548,1550
4.2,0.368,0.08,0.07,1.31,0.639,42.397,0.098,-0.012,0.411,-0.01,12.49,3.24,1499,1500,1500,1499,1552,1554,1550,1552
4.3,0.369,0.06,0.05,1.31,0.639,42.437,0.099,-0.012,0.411,-0.002,12.49,3.33,1499,1500,1500,1499,1554,1555,1552,1554
4.4,0.364,0.04,0.04,1.32,0.64,42.475,0.094,-0.012,0.411,0.0,12.49,3.3,1499,1500,1500,1499,1553,1555,1552,1554
4.5,0.356,0.02,0.02,1.32,0.641,42.515,0.086,-0.012,0.411,0.001,12.48,3.51,1499,1500,1500,1499,1557,1558,1556,1557
4.6,0.357,-0.0,-0.0,1.32,0.642,42.554,0.087,-0.012,0.411,0.01,12.47,3.81,1499,1500,1500,1499,1562,1563,1561,1562
4.7,0.356,-0.02,-0.02,1.32,0.642,42.593,0.086,-0.012,0.411,0.017,12.47,3.81,1499,1500,1500,1499,1562,1563,1561,1562
4.8,0.357,-0.04,-0.03,1.32,0.643,42.632,0.087,-0.012,0.41,0.024,12.47,3.81,1499,1500,1500,1499,1562,1562,1561,1562
4.9,0.358,-0.04,-0.04,1.32,0.643,42.672,0.088,-0.012,0.41,0.03,12.47,3.75,1499,1500,1500,1499,1561,1561,1560,1561
5.0,0.363,-0.04,-0.04,1.33,0.644,42.711,0.093,-0.012,0.41,0.038,12.48,3.63,1499,1500,1500,1499,1559,1559,1558,1559
5.1,0.365,-0.04,-0.03,1.33,0.644,42.75,0.095,-0.012,0.41,0.04,12.49,3.39,1499,1500,1500,1499,1554,1555,1554,1555
5.2,0.372,-0.02,-0.02,1.33,0.645,42.789,0.102,-0.012,0.41,0.047,12.49,3.21,1499,1500,1500,1499,1552,1553,1551,1552
5.3,0.384,-0.01,-0.0,1.33,0.645,42.83,0.114,-0.013,0.41,0.053,12.51,2.82,1499,1500,1500,1499,1545,1546,1543,1545
5.4,0.388,0.01,0.01,1.33,0.645,42.868,0.118,-0.013,0.41,0.051,12.52,2.28,1499,1500,1500,1499,1536,1538,1534,1536
5.5,0.391,0.03,0.03,1.33,0.645,42.908,0.121,-0.013,0.41,0.048,12.53,2.04,1499,1500,1500,1499,1531,1534,1530,1532
5.6,0.393,0.05,0.05,1.33,0.646,42.947,0.123,-0.013,0.411,0.043,12.54,1.89,1499,1500,1500,1499,1529,1531,1527,1529
5.7,0.401,0.07,0.06,1.34,0.645,42.987,0.131,-0.014,0.411,0.042,12.54,1.83,1499,1500,1500,1499,1528,1531,1526,1528
5.8,0.419,0.08,0.07,1.34,0.646,43.027,0.149,-0.014,0.411,0.047,12.55,1.47,1499,1500,1500,1499,1522,1524,1520,1522
5.9,0.43,0.08,0.07,1.34,0.645,43.067,0.16,-0.014,0.411,0.046,12.58,0.66,1499,1500,1500,1499,1508,1511,1506,1509
6.0,0.447,0.09,0.08,1.34,0.646,43.106,0.177,-0.015,0.411,0.05,12.59,0.21,1499,1500,1500,1499,1496,1498,1493,1496
6.1,0.464,0.1,0.09,1.34,0.645,43.146,0.194,-0.015,0.412,0.053,12.56,1.2,1499,1500,1500,1499,1479,1482,1476,1479
6.2,0.474,0.11,0.1,1.34,0.645,43.186,0.204,-0.015,0.412,0.049,12.53,2.19,1499,1500,1500,1499,1463,1466,1460,1463
6.3,0.489,0.1,0.09,1.34,0.645,43.226,0.219,-0.016,0.412,0.047,12.5,2.88,1499,1500,1500,1499,1451,1454,1449,1452
6.4,0.505,0.08,0.08,1.35,0.645,43.265,0.235,-0.016,0.412,0.042,12.48,3.69,1499,1500,1500,1499,1438,1440,1436,1438
6.5,0.523,0.05,0.05,1.35,0.645,43.305,0.253,-0.017,0.413,0.036,12.45,4.56,1499,1500,1500,1499,1424,1426,1422,1424
6.6,0.529,0.01,0.02,1.35,0.645,43.345,0.259,-0.017,0.413,0.015,12.42,5.31,1499,1500,1500,1499,1412,1413,1410,1412
6.7,0.523,-0.03,-0.02,1.35,0.644,43.385,0.253,-0.017,0.414,-0.017,12.41,5.61,1498,1501,1501,1498,1410,1410,1409,1410
6.8,0.523,-0.07,-0.06,1.35,0.645,43.425,0.253,-0.017,0.414,-0.038,12.43,5.16,1498,1501,1501,1498,1417,1417,1417,1417
6.9,0.517,-0.09,-0.08,1.35,0.645,43.465,0.247,-0.017,0.414,-0.058,12.44,4.83,1498,1501,1501,1498,1423,1423,1422,1423
7.0,0.511,-0.1,-0.09,1.35,0.646,43.505,0.241,-0.017,0.414,-0.072,12.46,4.35,1498,1501,1501,1498,1430,1431,1430,1431
7.1,0.505,-0.1,-0.09,1.36,0.646,43.545,0.235,-0.017,0.415,-0.081,12.47,3.92,1498,1501,1501,1498,1438,1438,1437,1438
7.2,0.504,-0.08,-0.07,1.36,0.647,43.584,0.234,-0.017,0.415,-0.082,12.48,3.57,1498,1501,1501,1498,1443,1444,1442,1443
7.3,0.5,-0.06,-0.05,1.36,0.647,43.625,0.23,-0.018,0.415,-0.084,12.48,3.42,1498,1501,1501,1498,1445,1447,1444,1445
7.4,0.489,-0.02,-0.02,1.36,0.648,43.665,0.219,-0.018,0.415,-0.089,12.49,3.24,1498,1501,1501,1498,1448,1450,1446,1448
7.5,0.466,0.01,0.01,1.36,0.648,43.704,0.196,-0.018,0.415,-0.101,12.51,2.64,1498,1501,1501,1498,1458,1460,1456,1458
7.6,0.447,0.04,0.04,1.36,0.648,43.744,0.177,-0.018,0.416,-0.104,12.55,1.5,1498,1501,1501,1498,1477,1480,1475,1477
7.7,0.436,0.07,0.07,1.37,0.648,43.784,0.166,-0.018,0.416,-0.098,12.58,0.45,1498,1501,1501,1498,1494,1497,1491,1495
7.8,0.426,0.11,0.1,1.37,0.649,43.823,0.156,-0.018,0.416,-0.094,12.58,0.6,1498,1501,1501,1498,1506,1510,1502,1506
7.9,0.409,0.15,0.14,1.37,0.649,43.863,0.139,-0.019,0.416,-0.094,12.56,1.26,1498,1501,1501,1498,1516,1521,1512,1517
8.0,0.389,0.19,0.17,1.37,0.65,43.903,0.119,-0.019,0.416,-0.098,12.53,2.19,1498,1501,1501,1498,1532,1536,1527,1532
8.1,0.366,0.2,0.18,1.37,0.649,43.943,0.096,-0.019,0.416,-0.098,12.49,3.33,1498,1501,1501,1498,1551,1555,1547,1551
8.2,0.344,0.18,0.16,1.37,0.65,43.982,0.074,-0.019,0.416,-0.094,12.45,4.53,1498,1501,1501,1498,1571,1575,1568,1572
8.3,0.321,0.13,0.12,1.38,0.65,44.022,0.051,-0.019,0.417,-0.084,12.41,5.67,1498,1501,1501,1498,1590,1593,1588,1591
8.4,0.303,0.06,0.05,1.38,0.65,44.062,0.033,-0.019,0.417,-0.063,12.38,6.69,1498,1501,1501,1498,1608,1609,1607,1608
8.5,0.285,-0.02,-0.02,1.38,0.65,44.103,0.015,-0.02,0.417,-0.036,12.36,7.35,1498,1501,1501,1498,1619,1620,1619,1619
8.6,0.273,-0.1,-0.09,1.38,0.65,44.142,0.003,-0.02,0.418,-0.001,12.34,7.74,1498,1501,1501,1498,1626,1626,1627,1626
8.7,0.274,-0.15,-0.13,1.38,0.65,44.183,0.004,-0.02,0.418,0.042,12.34,7.8,1498,1501,1501,1498,1627,1627,1627,1627
8.8,0.282,-0.17,-0.15,1.38,0.65,44.222,0.012,-0.02,0.418,0.08,12.35,7.38,1498,1501,1501,1498,1620,1620,1620,1620
8.9,0.297,-0.17,-0.15,1.39,0.65,44.263,0.027,-0.021,0.419,0.111,12.38,6.72,1498,1501,1501,1498,1608,1609,1608,1608
9.0,0.316,-0.15,-0.13,1.39,0.65,44.302,0.046,-0.021,0.419,0.131,12.41,5.82,1498,1501,1501,1498,1593,1594,1593,1593
9.1,0.346,-0.11,-0.09,1.39,0.65,44.342,0.076,-0.022,0.419,0.147,12.44,4.74,1498,1501,1501,1498,1575,1576,1573,1575
9.2,0.375,-0.06,-0.05,1.39,0.65,44.382,0.105,-0.022,0.419,0.152,12.49,3.17,1498,1501,1501,1498,1549,1551,1547,1549
9.3,0.404,-0.01,-0.01,1.39,0.649,44.422,0.134,-0.022,0.42,0.151,12.54,1.68,1498,1501,1501,1498,1523,1526,1521,1523
9.4,0.427,0.04,0.04,1.39,0.649,44.462,0.157,-0.022,0.42,0.141,12.59,0.27,1498,1501,1501,1498,1497,1500,1494,1497
9.5,0.443,0.1,0.1,1.4,0.649,44.502,0.173,-0.023,0.42,0.129,12.55,1.44,1498,1501,1501,1498,1476,1481,1472,1477
9.6,0.45,0.16,0.14,1.4,0.649,44.541,0.18,-0.023,0.42,0.111,12.53,2.25,1498,1501,1501,1498,1463,1467,1459,1463
9.7,0.456,0.19,0.17,1.4,0.648,44.581,0.186,-0.023,0.42,0.093,12.51,2.58,1498,1501,1501,1498,1458,1462,1453,1458
9.8,0.461,0.19,0.17,1.4,0.648,44.62,0.191,-0.024,0.42,0.077,12.51,2.73,1498,1501,1501,1498,1455,1459,1451,1456
9.9,0.463,0.17,0.16,1.4,0.648,44.661,0.193,-0.024,0.42,0.061,12.51,2.85,1498,1501,1501,1498,1454,1457,1450,1454
10.0,0.473,0.13,0.12,1.4,0.648,44.7,0.203,-0.024,0.42,0.053,12.51,2.85,1498,1501,1501,1498,1454,1457,1451,1454
10.1,0.49,0.08,0.07,1.41,0.647,44.741,0.22,-0.025,0.421,0.051,12.49,3.3,1498,1501,1501,1498,1447,1449,1445,1447
10.2,0.501,0.02,0.01,1.41,0.648,44.78,0.231,-0.024,0.421,0.041,12.46,4.08,1498,1501,1501,1498,1434,1436,1433,1434
10.3,0.513,-0.04,-0.04,1.41,0.648,44.82,0.243,-0.025,0.421,0.03,12.45,4.59,1498,1501,1501,1498,1425,1426,1425,1426
10.4,0.524,-0.09,-0.09,1.41,0.649,44.86,0.254,-0.024,0.421,0.015,12.43,5.16,1498,1501,1501,1498,1416,1417,1416,1417
10.5,0.532,-0.13,-0.12,1.41,0.649,44.9,0.262,-0.025,0.421,-0.004,12.42,5.52,1498,1501,1501,1498,1410,1411,1410,1410
10.6,0.541,-0.15,-0.14,1.41,0.65,44.94,0.271,-0.024,0.421,-0.022,12.41,5.76,1498,1501,1501,1498,1406,1407,1406,1407
10.7,0.54,-0.15,-0.13,1.42,0.65,44.98,0.27,-0.024,0.421,-0.048,12.4,5.94,1498,1501,1501,1498,1404,1404,1403,1404
10.8,0.525,-0.13,-0.12,1.42,0.651,45.019,0.255,-0.024,0.421,-0.08,12.41,5.61,1498,1501,1501,1498,1409,1410,1408,1409
10.9,0.508,-0.11,-0.09,1.42,0.651,45.06,0.238,-0.024,0.421,-0.103,12.44,4.65,1498,1501,1501,1498,1425,1427,1424,1425
11.0,0.494,-0.07,-0.06,1.38,0.649,45.086,0.224,-0.083,0.129,-0.113,11.09,45.42,1188,1889,1111,1810,1442,1444,1440,1442
11.1,0.476,-0.03,-0.02,1.27,0.64,45.083,0.206,-0.149,-0.133,-0.12,11.12,44.55,1189,1888,1110,1811,1457,1459,1455,1457
11.2,0.456,0.01,0.01,1.2,0.626,45.058,0.186,-0.195,-0.295,-0.124,11.15,43.53,1179,1878,1120,1821,1474,1476,1471,1474
11.3,0.439,0.05,0.05,1.17,0.609,45.022,0.169,-0.194,-0.379,-0.123,11.19,42.42,1153,1852,1146,1847,1492,1495,1488,1492
11.4,0.43,0.1,0.09,1.17,0.594,44.981,0.16,-0.187,-0.419,-0.116,11.18,42.57,1153,1852,1146,1847,1508,1512,1504,1508
11.5,0.419,0.16,0.14,1.17,0.578,44.937,0.149,-0.175,-0.438,-0.11,11.16,43.17,1148,1849,1151,1850,1517,1522,1512,1518
11.6,0.402,0.21,0.18,1.17,0.565,44.893,0.132,-0.156,-0.445,-0.111,11.14,43.8,1143,1844,1156,1855,1527,1533,1522,1528
11.7,0.392,0.23,0.2,1.17,0.552,44.848,0.122,-0.138,-0.447,-0.102,11.11,44.61,1144,1843,1155,1856,1541,1547,1537,1542
11.8,0.383,0.22,0.19,1.17,0.542,44.802,0.113,-0.122,-0.448,-0.092,11.1,45.09,1144,1843,1155,1856,1550,1554,1546,1550
11.9,0.381,0.18,0.15,1.17,0.532,44.756,0.111,-0.107,-0.448,-0.077,11.09,45.45,1143,1844,1156,1855,1556,1560,1552,1556
12.0,0.382,0.1,0.1,1.17,0.524,44.709,0.112,-0.091,-0.448,-0.06,11.09,45.45,1142,1843,1157,1856,1556,1558,1553,1556
12.1,0.383,0.03,0.03,1.17,0.517,44.663,0.113,-0.077,-0.448,-0.047,11.09,45.21,1143,1842,1156,1857,1552,1554,1551,1552
12.2,0.386,-0.05,-0.03,1.17,0.511,44.616,0.116,-0.063,-0.448,-0.034,11.1,44.97,1143,1842,1156,1857,1549,1549,1548,1549
12.3,0.392,-0.12,-0.09,1.17,0.507,44.569,0.122,-0.05,-0.448,-0.022,11.11,44.61,1142,1843,1157,1856,1543,1543,1543,1543
12.4,0.391,-0.16,-0.13,1.17,0.504,44.522,0.121,-0.038,-0.448,-0.017,11.13,44.22,1143,1844,1156,1855,1537,1537,1537,1537
12.5,0.387,-0.18,-0.15,1.18,0.501,44.475,0.117,-0.028,-0.447,-0.016,11.13,44.19,1144,1843,1155,1856,1536,1537,1536,1536
12.6,0.377,-0.17,-0.15,1.18,0.5,44.429,0.107,-0.019,-0.446,-0.019,11.12,44.37,1144,1845,1155,1854,1539,1540,1539,1540
12.7,0.368,-0.14,-0.13,1.18,0.499,44.382,0.098,-0.01,-0.445,-0.018,11.1,44.91,1144,1845,1155,1854,1548,1550,1547,1549
12.8,0.358,-0.1,-0.09,1.18,0.5,44.335,0.088,-0.003,-0.445,-0.017,11.09,45.42,1145,1846,1154,1853,1556,1558,1555,1557
12.9,0.341,-0.05,-0.05,1.18,0.501,44.29,0.071,0.003,-0.444,-0.018,11.06,46.08,1146,1845,1153,1854,1567,1570,1565,1567
13.0,0.326,-0.01,-0.01,1.18,0.503,44.243,0.056,0.008,-0.443,-0.012,11.04,46.89,1147,1846,1152,1853,1581,1584,1578,1581
13.1,0.318,0.02,0.01,1.18,0.505,44.197,0.048,0.013,-0.442,0.003,11.01,47.6,1146,1847,1153,1852,1592,1595,1589,1592
13.2,0.314,0.03,0.02,1.18,0.508,44.149,0.044,0.014,-0.442,0.024,11.0,47.88,1149,1848,1150,1851,1597,1599,1594,1597
13.3,0.32,0.02,0.02,1.18,0.51,44.102,0.05,0.013,-0.442,0.051,11.01,47.82,1150,1849,1149,1850,1596,1598,1594,1596
13.4,0.327,-0.0,0.0,1.18,0.513,44.054,0.057,0.011,-0.443,0.072,11.02,47.28,1149,1850,1150,1849,1587,1589,1586,1587
13.5,0.333,-0.03,-0.02,1.18,0.515,44.007,0.063,0.01,-0.443,0.084,11.04,46.77,1149,1850,1150,1849,1579,1580,1578,1579
13.6,0.338,-0.05,-0.04,1.18,0.518,43.958,0.068,0.009,-0.443,0.09,11.05,46.35,1149,1850,1150,1849,1572,1573,1571,1572
13.7,0.349,-0.07,-0.06,1.18,0.519,43.912,0.079,0.007,-0.443,0.098,11.06,46.05,1150,1849,1149,1850,1566,1568,1565,1566
13.8,0.364,-0.08,-0.06,1.18,0.522,43.863,0.094,0.006,-0.444,0.104,11.09,45.39,1150,1849,1149,1850,1556,1557,1555,1556
13.9,0.382,-0.08,-0.06,1.18,0.523,43.816,0.112,0.004,-0.444,0.109,11.11,44.61,1149,1850,1150,1849,1543,1544,1541,1543
14.0,0.406,-0.07,-0.05,1.18,0.525,43.767,0.136,0.003,-0.445,0.113,11.15,43.62,1149,1850,1150,1849,1526,1527,1524,1526
14.1,0.435,-0.04,-0.03,1.18,0.526,43.72,0.165,0.003,-0.445,0.118,11.19,42.3,1149,1848,1150,1851,1504,1506,1501,1504
14.2,0.458,-0.0,0.01,1.18,0.528,43.671,0.188,0.004,-0.446,0.116,11.16,43.28,1149,1848,1150,1851,1476,1479,1474,1477
14.3,0.458,-0.0,0.01,1.18,0.528,43.671,0.188,0.004,-0.446,0.116,11.16,43.28,1149,1848,1150,1851,1476,1479,1474,1477
14.4,0.458,0.08,0.09,1.19,0.532,43.563,0.212,0.005,-0.447,0.087,11.1,45.11,1149,1848,1150,1851,1444,1448,1441,1444
14.5,0.458,0.08,0.09,1.19,0.532,43.563,0.212,0.005,-0.447,0.087,11.1,45.11,1149,1848,1150,1851,1444,1448,1441,1444
14.6,0.51,0.08,0.08,1.19,0.537,43.443,0.24,0.006,-0.448,0.052,11.06,46.1,1148,1849,1151,1850,1422,1425,1420,1423
14.7,0.51,0.08,0.08,1.19,0.537,43.443,0.24,0.006,-0.448,0.052,11.06,46.1,1148,1849,1151,1850,1422,1425,1420,1423
14.8,0.51,0.08,0.08,1.19,0.537,43.443,0.24,0.006,-0.448,0.052,11.06,46.1,1148,1849,1151,1850,1422,1425,1420,1423
14.9,0.499,-0.03,-0.02,1.19,0.543,43.323,0.229,0.007,-0.449,-0.012,11.05,46.35,1148,1849,1151,1850,1429,1430,1428,1429
15.0,0.499,-0.03,-0.02,1.19,0.543,43.323,0.229,0.007,-0.449,-0.012,11.05,46.35,1148,1849,1151,1850,1429,1430,1428,1429
15.1,0.478,-0.11,-0.09,1.19,0.55,43.203,0.208,0.005,-0.45,-0.051,11.09,45.3,1150,1849,1149,1850,1453,1454,1452,1453
15.2,0.478,-0.11,-0.09,1.19,0.55,43.203,0.208,0.005,-0.45,-0.051,11.09,45.3,1150,1849,1149,1850,1453,1454,1452,1453
15.3,0.478,-0.11,-0.09,1.19,0.55,43.203,0.208,0.005,-0.45,-0.051,11.09,45.3,1150,1849,1149,1850,1453,1454,1452,1453
15.4,0.462,-0.09,-0.08,1.19,0.557,43.083,0.192,-0.002,-0.451,-0.061,11.15,43.47,1151,1850,1148,1849,1476,1478,1475,1476
15.5,0.462,-0.09,-0.08,1.19,0.557,43.083,0.192,-0.002,-0.451,-0.061,11.15,43.47,1151,1850,1148,1849,1476,1478,1475,1476
15.6,0.456,0.01,0.02,1.19,0.562,42.963,0.186,-0.009,-0.452,-0.057,11.17,43.01,1150,1851,1149,1848,1482,1486,1479,1482
15.7,0.456,0.01,0.02,1.19,0.562,42.963,0.186,-0.009,-0.452,-0.057,11.17,43.01,1150,1851,1149,1848,1482,1486,1479,1482
15.8,0.456,0.01,0.02,1.19,0.562,42.963,0.186,-0.009,-0.452,-0.057,11.17,43.01,1150,1851,1149,1848,1482,1486,1479,1482
15.9,0.42,0.17,0.17,1.19,0.567,42.842,0.15,-0.014,-0.453,-0.074,11.19,42.21,1151,1850,1148,1849,1505,1511,1500,1505
16.0,0.42,0.17,0.17,1.19,0.567,42.842,0.15,-0.014,-0.453,-0.074,11.19,42.21,1151,1850,1148,1849,1505,1511,1500,1505
16.1,0.372,0.27,0.28,1.2,0.572,42.721,0.102,-0.019,-0.454,-0.086,11.12,44.4,1150,1851,1149,1848,1553,1559,1547,1553
16.2,0.372,0.27,0.28,1.2,0.572,42.721,0.102,-0.019,-0.454,-0.086,11.12,44.4,1150,1851,1149,1848,1553,1559,1547,1553
16.3,0.372,0.27,0.28,1.2,0.572,42.721,0.102,-0.019,-0.454,-0.086,11.12,44.4,1150,1851,1149,1848,1553,1559,1547,1553
16.4,0.345,0.13,0.14,1.2,0.575,42.601,0.075,-0.024,-0.455,-0.057,11.04,46.89,1151,1850,1148,1849,1582,1585,1580,1582
16.5,0.345,0.13,0.14,1.2,0.575,42.601,0.075,-0.024,-0.455,-0.057,11.04,46.89,1151,1850,1148,1849,1582,1585,1580,1582
16.6,0.358,-0.13,-0.12,1.2,0.577,42.481,0.088,-0.029,-0.455,0.008,11.03,47.22,1150,1851,1149,1848,1579,1579,1580,1579
16.7,0.358,-0.13,-0.12,1.2,0.577,42.481,0.088,-0.029,-0.455,0.008,11.03,47.22,1150,1851,1149,1848,1579,1579,1580,1579
16.8,0.358,-0.13,-0.12,1.2,0.577,42.481,0.088,-0.029,-0.455,0.008,11.03,47.22,1150,1851,1149,1848,1579,1579,1580,1579
16.9,0.401,-0.25,-0.25,1.2,0.578,42.36,0.131,-0.029,-0.456,0.051,11.12,44.31,1149,1850,1150,1849,1534,1533,1534,1534
17.0,0.401,-0.25,-0.25,1.2,0.578,42.36,0.131,-0.029,-0.456,0.051,11.12,44.31,1149,1850,1150,1849,1534,1533,1534,1534
17.1,0.432,-0.18,-0.18,1.2,0.58,42.239,0.162,-0.029,-0.456,0.058,11.18,42.51,1150,1849,1149,1850,1499,1500,1497,1499
17.2,0.432,-0.18,-0.18,1.2,0.58,42.239,0.162,-0.029,-0.456,0.058,11.18,42.51,1150,1849,1149,1850,1499,1500,1497,1499
17.3,0.432,-0.18,-0.18,1.2,0.58,42.239,0.162,-0.029,-0.456,0.058,11.18,42.51,1150,1849,1149,1850,1499,1500,1497,1499
17.4,0.472,0.02,0.02,1.2,0.582,42.118,0.202,-0.028,-0.457,0.067,11.13,43.95,1149,1850,1150,1849,1461,1465,1457,1461
17.5,0.472,0.02,0.02,1.2,0.582,42.118,0.202,-0.028,-0.457,0.067,11.13,43.95,1149,1850,1150,1849,1461,1465,1457,1461
17.6,0.474,0.15,0.15,1.2,0.582,42.118,0.202,-0.028,-0.457,0.067,11.09,45.27,1150,1849,1149,1850,1445,1449,1440,1445
17.7,0.474,0.15,0.15,1.2,0.583,41.998,0.204,-0.028,-0.458,0.03,11.09,45.27,1150,1849,1149,1850,1445,1449,1440,1445
