t_s,depth_m,roll_deg,pitch_deg,yaw_deg,north_m,east_m,down_m,vx,vy,vz,batt_v,batt_a,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
36.1,0.572,0.13,0.11,-165.11,0.479,-3.985,0.302,0.017,-0.054,0.092,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.2,0.62,0.13,0.11,-165.11,0.475,-3.995,0.35,0.017,-0.053,0.091,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.3,0.62,0.13,0.11,-165.11,0.475,-3.995,0.35,0.017,-0.053,0.091,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.4,0.681,0.13,0.11,-165.06,0.471,-4.003,0.411,0.018,-0.051,0.103,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.5,0.681,0.13,0.11,-165.06,0.471,-4.003,0.411,0.018,-0.051,0.103,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.6,0.709,0.13,0.11,-165.01,0.471,-4.003,0.411,0.018,-0.051,0.103,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.7,0.709,0.13,0.11,-165.01,0.466,-4.012,0.439,0.018,-0.05,0.09,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.8,0.709,0.13,0.11,-165.01,0.466,-4.012,0.439,0.018,-0.05,0.09,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
36.9,0.728,0.13,0.11,-164.96,0.462,-4.021,0.458,0.018,-0.049,0.078,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.0,0.728,0.13,0.11,-164.96,0.462,-4.021,0.458,0.018,-0.049,0.078,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.1,0.717,0.12,0.11,-164.91,0.456,-4.029,0.447,0.017,-0.048,0.049,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.2,0.717,0.12,0.11,-164.91,0.456,-4.029,0.447,0.017,-0.048,0.049,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.3,0.717,0.12,0.11,-164.91,0.456,-4.029,0.447,0.017,-0.048,0.049,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.4,0.707,0.12,0.1,-164.86,0.449,-4.037,0.437,0.016,-0.047,0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.5,0.707,0.12,0.1,-164.86,0.449,-4.037,0.437,0.016,-0.047,0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.6,0.679,0.12,0.1,-164.81,0.449,-4.037,0.437,0.016,-0.047,0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.7,0.679,0.12,0.1,-164.81,0.443,-4.045,0.409,0.015,-0.046,-0.001,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.8,0.679,0.12,0.1,-164.81,0.443,-4.045,0.409,0.015,-0.046,-0.001,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
37.9,0.677,0.12,0.1,-164.76,0.438,-4.052,0.407,0.015,-0.045,-0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.0,0.677,0.12,0.1,-164.76,0.438,-4.052,0.407,0.015,-0.045,-0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.1,0.709,0.12,0.1,-164.71,0.438,-4.052,0.407,0.015,-0.045,-0.006,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.2,0.709,0.12,0.1,-164.71,0.433,-4.059,0.439,0.014,-0.044,0.011,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.3,0.709,0.12,0.1,-164.71,0.433,-4.059,0.439,0.014,-0.044,0.011,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.4,0.737,0.12,0.1,-164.67,0.429,-4.066,0.467,0.015,-0.043,0.019,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.5,0.737,0.12,0.1,-164.67,0.429,-4.066,0.467,0.015,-0.043,0.019,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.6,0.737,0.12,0.1,-164.62,0.429,-4.066,0.467,0.015,-0.043,0.019,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.7,0.73,0.12,0.1,-164.62,0.425,-4.073,0.46,0.014,-0.042,0.002,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.8,0.73,0.12,0.1,-164.62,0.425,-4.073,0.46,0.014,-0.042,0.002,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
38.9,0.726,0.12,0.1,-164.58,0.421,-4.08,0.456,0.014,-0.042,-0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.0,0.726,0.12,0.1,-164.58,0.421,-4.08,0.456,0.014,-0.042,-0.007,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.1,0.703,0.12,0.09,-164.53,0.416,-4.086,0.433,0.014,-0.041,-0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.2,0.703,0.12,0.09,-164.53,0.416,-4.086,0.433,0.014,-0.041,-0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.3,0.703,0.12,0.09,-164.53,0.416,-4.086,0.433,0.014,-0.041,-0.028,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.4,0.688,0.12,0.09,-164.49,0.411,-4.093,0.418,0.014,-0.041,-0.036,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.5,0.688,0.12,0.09,-164.49,0.411,-4.093,0.418,0.014,-0.041,-0.036,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
39.6,0.669,0.12,0.09,-164.45,0.407,-4.1,0.399,0.013,-0.041,-0.049,12.6,0.0,1500,1500,1500,1500,1500,1500,1500,1500
